title,source_name,published_at,URL,description
Top YouTube Series 'Hot Ones' Rejected Kamala Harris Request to Appear on Show,International Business Times,2024-11-27T20:00:31Z,https://www.ibtimes.com/top-youtube-series-hot-ones-rejected-kamala-harris-request-appear-show-3752997,"Top campaign staff from Kamala Harris' presidential run have revealed that the popular YouTube show ""Hot Ones"" refused to host the vice president."
"Kamala Harris Mercilessly Trolled Over 'Drink Problem' After Bleary-Eyed, Slurry Video Message: 'She's an Alcoholic!'",Radaronline.com,2024-11-29T13:28:58Z,https://radaronline.com/p/kamala-harris-mercilessly-trolled-drink-problem-bleary-eyed-slurry-video-alcoholic/,"Kamala Harris has been mercilessly trolled for having a “drink problem” following her Thanksgiving video message, as social media uses brand VP an 'alcoholic'."
Playbook: The big decision facing Kamala Harris (Politico),Memeorandum.com,2024-11-25T12:10:01Z,https://www.memeorandum.com/241125/p5,"Politico:
Playbook: The big decision facing Kamala Harris  —  With help from Eli Okun, Garrett Ross and Bethany Irvine  —  DRIVING THE DAY  —  SPARES HUNTER?  — “Joe Biden Should Commute Any Prison Sentence for Hunter Biden,” by Ankush Khardori: President JOE…"
Fetterman Slams Nancy Pelosi for 'Blaming Biden' over Kamala Harris Election Loss: 'You Got What You Wanted',Breitbart News,2024-11-16T02:07:55Z,https://www.breitbart.com/politics/2024/11/15/fetterman-slams-nancy-pelosi-for-blaming-biden-over-kamala-harris-election-loss-you-got-what-you-wanted/,"Sen. John Fetterman (D-PA) slammed Rep. Nancy Pelosi (D-CA) for ""blaming"" President Joe Biden for Vice President Kamala Harris's election loss, noting that she got what she wanted when Biden dropped out of the race.
The post Fetterman Slams Nancy Pelosi for ‘…"
Thoughts and Prayers for Kamala Harris,Legalinsurrection.com,2024-11-27T03:00:46Z,https://legalinsurrection.com/2024/11/thoughts-and-prayers-for-kamala-harris/,"This video of Kamala Harris released by the Democrats X account is just sad.
The post Thoughts and Prayers for Kamala Harris first appeared on Le·gal In·sur·rec·tion."
Failed Kamala Harris campaign paid MORE THAN DOUBLE initial cost estimates for star-studded town hall event,Naturalnews.com,2024-11-22T06:00:00Z,https://www.naturalnews.com/2024-11-22-harris-campaign-paid-almost-3x-town-hall.html,"The failed presidential campaign of outgoing Vice President Kamala Harris has paid more than double initial cost estimates to a production company owned by talk show host Oprah Winfrey for a star-studded town hall event. According to the New York Post, the Ha…"
Why Didn’t the Progressive Movement Challenge Kamala Harris?,In These Times,2024-12-10T19:00:00Z,https://inthesetimes.com/article/progressives-left-kamala-harris-election-2024-democrats-resistance,Recreating the #Resistance of the first Trump administration with such a fragile coalition will be a monumental task.
Tim Walz 'Surprised' He and Kamala Harris Lost Election,Newsweek,2024-12-06T15:17:04Z,https://www.newsweek.com/tim-walz-election-loss-surprise-1996672,"Before this year's presidential election, polls had suggested that the vice president was marginally ahead of her opponent, Donald Trump."
Kamala Harris' Campaign Money 'Maybe Legally' Stolen—Democrat Megadonor,Newsweek,2024-11-26T19:11:47Z,https://www.newsweek.com/kamala-harris-campaign-money-maybe-legally-stolendemocrat-megadonor-1991793,John Morgan said the Harris campaign's spending disqualifies the vice president from running
"Kamala Harris Should Run Again in 2028, Democratic Voters Say",Newsweek,2024-11-20T13:06:17Z,https://www.newsweek.com/kamala-harris-should-run-again-2028-democratic-voters-say-1988338,Overall 42 percent of likely Democratic voters would back Kamala Harris to be the party's 2028 presidential nominee.
"Kamala Harris Video Goes Viral, Raises Eyebrows: 'Hard to Watch'",Newsweek,2024-11-27T10:22:19Z,https://www.newsweek.com/kamala-harris-video-goes-viral-raises-eyebrows-hard-watch-1992237,"In the video, the vice president said her supporters would have a ""lasting effect"" on American politics."
How Kamala Harris' Thanksgiving Message Compares To Donald Trump's,Newsweek,2024-11-28T15:13:13Z,https://www.newsweek.com/kamala-harris-thanksgiving-day-message-compared-donald-trump-1993146,"Kamala Harris expressed her gratitude for ""all those who serve our nation"" in her Thanksgiving message, while Donald Trump criticized ""Radical Left Lunatics."""
Barron Trump 'Smarter' Than Kamala Harris' Camp—Democrat Megadonor,Newsweek,2024-11-28T21:25:10Z,https://www.newsweek.com/barron-trump-smarter-kamala-harris-camp-democrat-megadonor-1993243,John Morgan praises the 18-year-old for getting his father to do popular podcasts such as Joe Rogan during campaign.
"CBS’ Kamala Harris Interview ‘Likely’ to Be Reviewed, Trump’s FCC Chairman Says",TheWrap,2024-11-19T17:53:11Z,https://www.thewrap.com/cbs-review-60-minutes-kamala-harris-interview-fcc-trump/,"Brendan Carr says the news distortion complaint over the ""60 Minutes"" sit-down will be looked at during the Skydance-Paramount deal review
The post CBS’ Kamala Harris Interview ‘Likely’ to Be Reviewed, Trump’s FCC Chairman Says appeared first on TheWrap."
Jeff Bezos Is ‘Very Proud’ Washington Post Didn’t Endorse Kamala Harris: ‘Right Decision’,TheWrap,2024-12-04T22:40:27Z,https://www.thewrap.com/jeff-bezos-proud-washington-post-kamala-harris-endorsement/,"""You can't do the wrong thing because you're worried about bad PR,"" the billionaire newspaper owner says at the DealBook Summit
The post Jeff Bezos Is ‘Very Proud’ Washington Post Didn’t Endorse Kamala Harris: ‘Right Decision’ appeared first on TheWrap."
Kamala Harris Wanted ESPN’s Adrian Wojnarowski to Break Walz VP Choice,TheWrap,2024-12-05T19:12:18Z,https://www.thewrap.com/kamala-harris-espn-adrian-wojnarowski-vp-choice/,"The former ace NBA reporter was known for his sports scoops, called ""Woj bombs""
The post Kamala Harris Wanted ESPN’s Adrian Wojnarowski to Break Walz VP Choice appeared first on TheWrap."
Kamala Harris 'Paid More Than Double' What Was Estimated to Oprah Winfrey During her Flop White House Bid,Radaronline.com,2024-11-18T22:49:36Z,https://radaronline.com/p/kamala-harris-campaign-paid-oprah-winfrey-double-expected-amount/,New sources revealed Harris spent more than double what was originally reported to have been spent on a live-streamed September event hosted by Winfrey.
Joe Biden's White House Smile Sparks Fevered Rumors He Secretly Voted for Trump and is 'Glad' Kamala Harris Lost Election,Radaronline.com,2024-11-16T22:25:00Z,https://radaronline.com/p/joe-biden-white-house-smile-secretly-voted-donald-trump-kamala-harris/,Joe Rogan pointed out how Joe Biden appeared surprisingly happy during his interaction with Donald Trump.
Democrat Megadonor Suggests Political Career of Kamala Harris is Finished,Legalinsurrection.com,2024-11-29T21:00:42Z,https://legalinsurrection.com/2024/11/democrat-megadonor-suggests-political-career-of-kamala-harris-is-finished/,"""They're raising money this week to pay off the debt. If you can't run your campaign, you damn sure can't run the country.""
The post Democrat Megadonor Suggests Political Career of Kamala Harris is Finished first appeared on Le·gal In·sur·rec·tion."
Kamala Harris Named 'Person Of The Year' By Wine Enthusiast,Babylonbee.com,2024-12-12T18:22:25Z,https://babylonbee.com/news/kamala-harris-named-person-of-the-year-by-wine-enthusiast,"VALHALLA, NY — In what the media hailed as the most prestigious award announcement of the season, Vice President Kamala Harris was named &#34;Person of the Year&#34; by Wine Enthusiast magazine."
‘Call Her Daddy’ Host Alex Cooper Says Kamala Harris Interview ‘Totally Worth’ The Backlash: ‘No Brainer’,Mediaite,2024-11-30T22:57:39Z,https://www.mediaite.com/podcasts/call-her-daddy-host-alex-cooper-says-kamala-harris-interview-totally-worth-the-backlash-no-brainer/,"The host of the Call Her Daddy podcast Alex Cooper says she does not regret interviewing Vice President Kamala Harris prior to the November election.
The post ‘Call Her Daddy’ Host Alex Cooper Says Kamala Harris Interview ‘Totally Worth’ The Backlash: ‘No Bra…"
Kamala Harris Campaign Aides Suggest Campaign Was Just Doomed (Arthur Delaney/HuffPost),Memeorandum.com,2024-11-27T04:55:04Z,https://www.memeorandum.com/241126/p93,"Arthur Delaney / HuffPost:
Kamala Harris Campaign Aides Suggest Campaign Was Just Doomed  —  The Harris campaign's internal polling apparently never had her ahead of Trump.  —  LOADING  —  Senior advisers to Vice President Kamala Harris' failed presidential c…"
Kamala Harris' Internal Polls Showed She Was Doomed From the Start (David Strom/HotAir),Memeorandum.com,2024-11-27T18:25:00Z,https://www.memeorandum.com/241127/p33,"David Strom / HotAir:
Kamala Harris' Internal Polls Showed She Was Doomed From the Start  —  Kamala's campaign was doomed, and everybody within the campaign pretty much knew it from the start.  —  For all the JOY!, the WEIRD fact that the campaign insiders ne…"
Will Kamala Harris run for California governor in 2026? The question is already swirling,Boston Herald,2024-12-12T19:29:37Z,https://www.bostonherald.com/2024/12/12/kamala-harris-california-gov-run-question/,"Recent polling suggests Harris would have a major advantage, with 46% of likely voters saying they were somewhat or very likely to support her for governor in 2026."
Kamala Harris Has Two Big Possible Next Moves,Newser,2024-11-25T17:11:00Z,https://www.newser.com/story/360068/harris-has-two-big-possible-next-moves.html,"So what's next for Kamala Harris? Politico reports that the vice president is making clear in private calls to supporters that she intends to remain in politics. ""I am staying in the fight"" is her mantra on the calls. The story by Christopher Cadelago and Eug…"
"Kamala Harris, Zendaya Make List of 2024's Most Mispronounced Words",Newsweek,2024-12-04T18:31:50Z,https://www.newsweek.com/kamala-harris-zendaya-chappell-roan-pete-buttigieg-pronounce-1995627,"Americans find it hard to pronounce the names of the vice president and ""Dune"" actress, according to a newly released list."
Jeff Bezos Selling His 'Old' $39Million Private Jet as His Prized 'Washington Post' Burns After Decision to Block Paper's Kamala Harris Endorsement,Radaronline.com,2024-11-20T20:00:00Z,https://radaronline.com/p/jeff-bezos-selling-private-jet-washington-post-burns-after-harris-endorsement/,"The businessman, the second richest man in the world, has decided to sell one of his private jets for almost $40million."
"Tina Knowles Defends Beyoncé After Candace Owens Claims Singer Was Paid $10M To Endorse Kamala Harris, Consistently Cantankerous Conservative Responds",Bossip,2024-11-19T20:55:18Z,http://bossip.com/2749205/tina-knowles-candace-owens/,Tina Knowles was quick to defend her superstar daughter Beyoncé after conservative commentator Candace Owens shared a report alleging that the Grammy-award-winner was paid a large sum to attend and endorse Vice President Kamala Harris during her massive Houst…
"Bye, Joe: Doddery Biden Breaks Down in Tears as Jill Hails Him a 'Hero' During President's Farewell Dinner at White House — With No Sign of Kamala Harris",Radaronline.com,2024-11-25T21:30:00Z,https://radaronline.com/p/joe-biden-emotional-white-house-farewell-dinner-jill-biden-kamala-harris-absence/,President Joe Biden was overcome with emotions at his White House farewell dinner as First Lady Jill called him a 'hero'.
Cold War: Jill and Joe Biden Refuse to Even Look at Kamala Harris as First Couple Receive Standing Ovation at Kennedy Center Honors,Radaronline.com,2024-12-09T22:11:25Z,https://radaronline.com/p/jill-joe-biden-refuse-look-kamala-harris-first-couple-standing-ovation-kennedy-center-honors/,President Joe Biden and First Lady Jill refused to look at Vice President Kamala Harris at an event just one month after the humiliating election loss.
Trump FCC Pick Threatens On Fox News To Punish CBS Over Kamala Harris Interview When He Takes Over,Mediaite,2024-11-19T17:09:47Z,https://www.mediaite.com/news/trump-fcc-pick-threatens-on-fox-news-to-punish-cbs-over-kamala-harris-interview-when-he-takes-over/,"Brendan Carr told Fox News a big merger could be in jeopardy on the basis of Trump's complaints about a CBS News 60 Minutes interview with VP Kamala Harris.
The post Trump FCC Pick Threatens On Fox News To Punish CBS Over Kamala Harris Interview When He Takes…"
Matt Yglesias Criticizes Biden for Picking Kamala Harris Because He ‘Needed’ a Black Woman Despite Her ‘Poor’ Record,Mediaite,2024-11-21T14:43:52Z,https://www.mediaite.com/news/matt-yglesias-criticizes-biden-for-picking-kamala-harris-because-he-needed-a-black-woman-despite-her-poor-record/,"Matt Yglesias cited Biden's decision to make Kamala Harris his running mate as an example of the corrosive effect of Democrats' commitment to identity politics.
The post Matt Yglesias Criticizes Biden for Picking Kamala Harris Because He ‘Needed’ a Black Woma…"
‘Let’s Not Twist This!’ Jean-Pierre Bristles At Fox News Reporter Questioning Kamala Harris For Taking Vacation,Mediaite,2024-11-22T14:30:26Z,https://www.mediaite.com/news/lets-not-twist-this-jean-pierre-bristles-at-fox-news-reporter-attacking-kamala-harris-for-taking-vacation/,"Karine Jean-Pierre bristled when Fox News White House correspondent Mark Meredith questioned the ""optics"" of VP Kamala Harris vacationing in Hawaii.
The post ‘Let’s Not Twist This!’ Jean-Pierre Bristles At Fox News Reporter Questioning Kamala Harris For Takin…"
The Harris Campaign Reveals Why Kamala Didn't Do 'Hot Ones' or Joe Rogan,Pajiba.com,2024-11-26T18:15:54Z,https://www.pajiba.com/news/the-harris-campaign-reveals-why-kamala-didnt-do-hot-ones-or-joe-rogan.php,"I have resisted writing our ""Why the Democrats lost"" piece because I've read plenty of them, and I generally find them smug. They often put too much blame on one thing for an election we barely lost against a uniquely...
Read more..."
Joe and Jill Biden awkwardly ignore a beaming Kamala Harris at the Kennedy Center Honors (Isabel Keane/New York Post),Memeorandum.com,2024-12-09T20:40:04Z,https://www.memeorandum.com/241209/p64,"Isabel Keane / New York Post:
Joe and Jill Biden awkwardly ignore a beaming Kamala Harris at the Kennedy Center Honors  —  Lame duck President Biden and first lady Jill Biden ignored a beaming Vice President Kamala Harris — who was applauding enthusiastically…"
Report: Kamala Harris’ Campaign Is So Broke She Can No Longer Pay Senior Staffers,Legalinsurrection.com,2024-11-17T17:30:17Z,https://legalinsurrection.com/2024/11/report-kamala-harris-campaign-is-so-broke-she-can-no-longer-pay-senior-staffers/,"""Internally, the apparent cash crunch is being blamed for the campaign’s decision to stop paying many senior staff as of Saturday, even those initially told they would be paid through the end of the year.""
The post Report: Kamala Harris’ Campaign Is So Broke …"
Should Kamala Harris Run For President Again in 2028? (Reader Poll),Legalinsurrection.com,2024-11-25T23:00:01Z,https://legalinsurrection.com/2024/11/should-kamala-harris-run-again-in-2028-reader-poll/,"“The natural thing to do would be to set up some type of entity that would give her the opportunity to travel and give speeches and preserve her political relationships.”
The post Should Kamala Harris Run For President Again in 2028? (Reader Poll) first appea…"
People Still Have Lots of Questions About Spending in the Kamala Harris Campaign,Legalinsurrection.com,2024-12-14T18:00:48Z,https://legalinsurrection.com/2024/12/people-still-have-lots-of-questions-about-spending-in-the-kamala-harris-campaign/,"""reporting that has come out since Election Day demonstrates that a great deal of this money was squandered and might as well have been set on fire""
The post People Still Have Lots of Questions About Spending in the Kamala Harris Campaign first appeared on Le…"
Beyoncé’s mom reacts to rumor singer was paid $10M to appear at Kamala Harris rally,Page Six,2024-11-19T04:44:46Z,https://pagesix.com/2024/11/18/celebrity-news/beyonces-mom-reacts-to-rumor-singer-was-paid-10m-for-kamala-harris-rally/,The Grammy-winning songstress appeared at the vice president's Houston rally in October with Kelly Rowland.
"Kamala Harris Returns From Hawaiian Vacation, Immediately Reminds America That We Dodged a Bullet (Bob Hoge/RedState)",Memeorandum.com,2024-11-27T04:15:00Z,https://www.memeorandum.com/241126/p91,"Bob Hoge / RedState:
Kamala Harris Returns From Hawaiian Vacation, Immediately Reminds America That We Dodged a Bullet  —  Kamala Harris has returned from the $7 million dollar house she stayed at during her Hawaiian vacation, and now that she's rested up, sh…"
"Democrats need to change their approach to Trump's second term, top Kamala Harris pollster says (Holly Otterbein/Politico)",Memeorandum.com,2024-12-13T20:10:02Z,https://www.memeorandum.com/241213/p49,"Holly Otterbein / Politico:
Democrats need to change their approach to Trump's second term, top Kamala Harris pollster says  —  One of the first public airings of Democrats' strategy suggests they should try something new this time around with the president-e…"
How Kamala Harris Thumbed Her Nose at Arab American and Muslim Voters,CounterPunch,2024-11-29T06:54:32Z,https://www.counterpunch.org/2024/11/29/how-kamala-harris-thumbed-her-nose-at-arab-american-and-muslim-voters/,Vice President Kamala Harris made many mistakes during her run for the White House. One that stood out was Harris’ callous disregard for Muslim and Arab American voters. Harris won a miniscule 20% of Muslim voters according to an exit poll commissioned by the…
"To Pay Back $20 Million Campaign Debt, Kamala Harris Agrees To Fight Jake Paul",Babylonbee.com,2024-11-18T18:00:50Z,https://babylonbee.com/news/to-pay-back-20-million-campaign-debt-kamala-harris-agrees-to-fight-jake-paul,"WILMINGTON, DE — After finding out how much money former heavyweight boxing champion Mike Tyson made from his highly publicized Netflix exhibition fight, failed presidential candidate Kamala Harris announced plans to pay back her $20 million campaign debt by …"
Hungover Kamala Harris Gets Sinking Feeling While Checking If She Drunk-Posted Anything Yesterday,Babylonbee.com,2024-11-27T16:57:55Z,https://babylonbee.com/news/hungover-kamala-harris-gets-sinking-feeling-while-checking-if-she-drunk-posted-anything-yesterday,"WASHINGTON, D.C. — Nursing a vicious hangover, Vice President Kamala Harris began to get a sinking feeling as she pulled out her phone to see if she had made any drunk posts last night."
‘Have you been drinking?’ Something ‘off’ in new video of Kamala Harris,Wnd.com,2024-11-27T14:50:41Z,https://www.wnd.com/2024/11/have-you-been-drinking-something-off-in-new-video-of-kamala-harris/,"A new video has been released by Democrats, the self-described party ""fighting for a better, fairer, and brighter future"" of a defeated, clearly disconsolate, Kamala Harris."
Shelby Steele: “White Guilt” Is Responsible For Kamala Harris’ “Entire Career”,Hoover.org,2024-12-11T00:00:00Z,https://www.hoover.org/research/shelby-steele-white-guilt-responsible-kamala-harris-entire-career,Hoover Institution fellow Shelby Steele discusses a striking poll revealing that white progressives now view America’s foundations as more racist than many minorities do themselves. Steele also explains why the 2024 election marks a pivotal shift as the black…
'Moral Stain': Black Church Coalition Demands MSNBC Suspend Al Sharpton Over Undisclosed Kamala Harris Campaign Payments,Washington Free Beacon,2024-12-05T10:00:57Z,https://freebeacon.com/media/moral-stain-black-church-coalition-demands-msnbc-suspend-al-sharpton-over-undisclosed-kamala-harris-campaign-payments/,"A black church organization is calling on MSNBC to suspend and investigate host Al Sharpton over donations his organization took from Kamala Harris's campaign.
The post 'Moral Stain': Black Church Coalition Demands MSNBC Suspend Al Sharpton Over Undisclosed K…"
"Report: MSNBC ‘Unaware’ of Kamala Harris Campaign’s $500,000 Donation to Al Sharpton’s Org Prior to October Interview",Legalinsurrection.com,2024-11-27T21:30:38Z,https://legalinsurrection.com/2024/11/report-msnbc-unaware-of-kamala-harris-campaigns-500000-donation-to-al-sharptons-org-prior-to-october-interview/,"“How does this s— happen? How does half a million dollars change hands?… How can you possibly think you’re holding somebody to account in an interview when they donate money to you? We’re told not to take tickets to a ballgame!”
The post Report: MSNBC ‘Unawar…"
"Kamala Harris' failed $1.5B campaign 'disqualifies her forever' from running for president, Dem megadonor cries: 'Cannot be trusted with the money' (Nicholas McEntyre/New York Post)",Memeorandum.com,2024-11-27T18:50:03Z,https://www.memeorandum.com/241127/p36,"Nicholas McEntyre / New York Post:
Kamala Harris' failed $1.5B campaign ‘disqualifies her forever’ from running for president, Dem megadonor cries: ‘Cannot be trusted with the money’  —  Kamala Harris' failure to win the presidential election despite a war ch…"
Kamala Harris Megadonor Says Campaign Not Taking Responsibility for Misspending a Fortune and Losing (VIDEO),Thegatewaypundit.com,2024-11-27T03:40:56Z,https://www.thegatewaypundit.com/2024/11/kamala-harris-megadonor-says-campaign-not-taking-responsibility/,"Lindi Li was on the Kamala Harris finance committee.
The post Kamala Harris Megadonor Says Campaign Not Taking Responsibility for Misspending a Fortune and Losing (VIDEO) appeared first on The Gateway Pundit."
Kamala Harris HUMILIATES Herself in DRUNKEN Speech at Christmas Event | Elijah Schaffer’s Top 5 (VIDEO),Thegatewaypundit.com,2024-12-10T23:00:29Z,https://www.thegatewaypundit.com/2024/12/kamala-harris-humiliates-herself-drunken-speech-christmas-event/,"In a shocking holiday speech, Kamala Harris stumbles through a drunken address that raises eyebrows and questions. Discover the details behind this memorable moment and why it has everyone talking. Don't miss the full story!
The post Kamala Harris HUMILIATES …"
Insanity: Poll Finds Democrat Voters Want Kamala Harris to Be Their Nominee Again in 2028,Thegatewaypundit.com,2024-11-21T16:00:40Z,https://www.thegatewaypundit.com/2024/11/insanity-poll-finds-democrat-voters-want-kamala-harris/,"Democrat voters want Kamala Harris to be their nominee again in 2028, according to a new poll.
The post Insanity: Poll Finds Democrat Voters Want Kamala Harris to Be Their Nominee Again in 2028 appeared first on The Gateway Pundit."
"Beyoncé, Bruce Springsteen, and Black Barbershops: How Kamala Harris Whittled Away Her Campaign War Chest in the Election's Final Days",Washington Free Beacon,2024-12-06T20:00:28Z,https://freebeacon.com/democrats/beyonce-bruce-springsteen-and-black-barbershops-how-kamala-harris-whittled-away-her-campaign-war-chest-in-the-elections-final-days/,"When Beyoncé Knowles appeared at a campaign rally for Kamala Harris in Houston days before the election, the pop superstar declared she was there not as a politician or a celebrity. ""I’m here as a mother,"" she said. But the $165,000 that Knowles’s production …"
A Look Inside the Spectacular Homes of Vice President Kamala Harris; Snoop Dogg; Viola Davis; Zoe Saldaña; Shemar Moore; Burna Boy; Gabrielle Union and Dwayne Wade; Wiz Khalifa and Other Black Celebs,The Root,2024-11-27T18:59:00Z,https://www.theroot.com/a-look-inside-the-spectacular-homes-of-vice-president-k-1851708843,"Everyone’s favorite hip-hop icon Snoop Dogg is having one of the best years ever. And now that we’re quickly approaching 2025, it seems it’s time for the “Gin and Juice” rapper to start reorganizing his assets. — Phenix S HalleyRead more..."
"Biden-Harris Official Violated Federal Law by Operating Viral Pro-Kamala Misinformation Account on Gov't Time, Watchdog Complaint Alleges",Washington Free Beacon,2024-12-11T17:30:56Z,https://freebeacon.com/biden-harris-administration/biden-harris-official-violated-federal-law-by-operating-viral-pro-kamala-misinformation-account-on-govt-time-watchdog-complaint-alleges/,"A Biden-Harris administration official violated a longstanding federal ethics law by drumming up viral internet support for Vice President Kamala Harris's presidential campaign on X while working on the taxpayer's dime, a watchdog group alleged in a complaint…"
"CBS files to dismiss or at least transfer Trump's $10B lawsuit over 60 Minutes' editing of its Kamala Harris interview to the SDNY, citing 1A protections (Gene Maddaus/Variety)",Mediagazer.com,2024-12-07T02:15:01Z,https://mediagazer.com/241206/p15,"Gene Maddaus / Variety:
CBS files to dismiss or at least transfer Trump's $10B lawsuit over 60 Minutes' editing of its Kamala Harris interview to the SDNY, citing 1A protections  —  Trump sued in the waning days of the presidential campaign, claiming that Har…"
Kamala Harris instructs allies to keep options on table for possible comeback bid: report,New York Post,2024-11-25T17:07:06Z,https://nypost.com/2024/11/25/us-news/kamala-harris-instructs-allies-to-keep-options-on-table-for-possible-comeback-bid-report/,"During her absence from the political limelight, Vice President Kamala Harris has reportedly been instructing her allies to keep her options open for a possible political comeback, spurring speculation about a 2026 California gubernatorial run or repeat bid f…"
Kevin O’Leary calls Kamala Harris a ‘broken’ candidate with ‘no compassion’ in brutal on-air critique,New York Post,2024-11-27T23:58:54Z,https://nypost.com/2024/11/27/media/kevin-oleary-calls-kamala-harris-a-broken-candidate-with-no-compassion-in-brutal-on-air-critique/,"""Shark Tank"" star Kevin O'Leary delivered an unsparing critique of Vice President Kamala Harris on Tuesday, suggesting the failed presidential candidate's loss resulted from long-running political inadequacies."
Al Sharpton’s acceptance of Kamala Harris campaign’s $500K donation a ‘bridge too far’ for MSNBC colleagues,New York Post,2024-11-27T00:44:25Z,https://nypost.com/2024/11/26/media/al-sharptons-acceptance-of-kamala-harris-campaigns-500k-donation-a-bridge-too-far-for-msnbc-colleagues/,"""Everybody knows who Al Sharpton is… but this feels like a bridge too far,"" an MSNBC employee said. ""This has a bit of a dirty feel to it."""
Joe and Jill Biden awkwardly ignore a beaming Kamala Harris at the Kennedy Center Honors,New York Post,2024-12-09T12:20:08Z,https://nypost.com/2024/12/09/us-news/joe-jill-biden-ignore-kamala-harris-at-kennedy-center-honors/,"President Biden and First Lady Jill Biden ignored a beaming Vice President Kamala Harris -- who was applauding enthusiastically for the couple -- as they entered the Kennedy Center Honors to a standing ovation, awkward video shows."
Pathetic Kamala Harris spent $1.5 billion — including on bribes to interviewers,New York Post,2024-11-24T17:43:47Z,https://nypost.com/2024/11/24/opinion/kamala-harris-spent-1-5b-including-on-bribes-to-interviewers/,"Kamala Harris spent $1.5 billion on her failed presidential campaign, hemorrhaging on average $100 million per week — proving that she and her claque are as bad at managing money as they are at generating coherent policy ideas."
Popular YouTube show ‘Hot Ones’ turned down Kamala Harris’ pre-election interview request,New York Post,2024-11-27T04:00:14Z,https://nypost.com/2024/11/26/us-news/youtube-show-hot-ones-turned-down-kamala-harris-pre-election-interview-request/,Both the West Wing and the chicken wings eluded the Harris campaign.
Kamala Harris’ camp wanted Adrian Wojnarowski to break Tim Walz VP news,New York Post,2024-12-05T16:25:11Z,https://nypost.com/2024/12/05/sports/kamala-harris-camp-wanted-adrian-wojnarowski-to-break-tim-walz-pick/,Even presidential candidates wanted a Woj Bomb.
Kamala Harris consoles supporters in widely mocked remarks following post-election loss vacation: ‘Perfectly on-brand’,New York Post,2024-11-27T04:33:47Z,https://nypost.com/2024/11/26/us-news/kamala-harris-consoles-supporters-in-first-public-remarks-since-concession-speech-it-feels-heavy/,A snippet of Harris’ 10-minute-long pep talk to supporters was shared on X by the Democratic National Committee and roundly ridiculed.
Why Leading Democrats Think Kamala Harris Lost,Biztoc.com,2024-11-25T16:03:24Z,https://biztoc.com/x/a993684a7466bb11,"Nearly three weeks after Election Day, a number of top Democrats are still offering suggestions as to why Kamala Harris lost to Donald Trump.
Despite polls suggesting the 2024 race was essentially neck-and-neck, the actual results were far from it. Trump swep…"
Joe Rogan Explains How Kamala Harris Choice of Tim Walz as Running Mate Got Him on the Trump Train (VIDEO),Thegatewaypundit.com,2024-12-04T04:20:45Z,https://www.thegatewaypundit.com/2024/12/joe-rogan-explains-how-kamala-harris-choice-tim/,"During a recent episode of his podcast, Joe Rogan claimed that he initially did not want to get involved in the 2024 presidential race but was driven to do so in part because of Kamala Harris choosing Tim Walz as her running mate.
The post Joe Rogan Explains …"
We Dodged a Bullet: Kamala Harris Goes on Holiday Party Speaking Circuit Looking and Sounding Rough (VIDEO),Thegatewaypundit.com,2024-12-10T01:00:23Z,https://www.thegatewaypundit.com/2024/12/we-dodged-bullet-kamala-harris-goes-holiday-party/,"We sure dodged a bullet.
The post We Dodged a Bullet: Kamala Harris Goes on Holiday Party Speaking Circuit Looking and Sounding Rough (VIDEO) appeared first on The Gateway Pundit."
Kiss of Death: Liz Cheney cost Kamala Harris Pennsylvania -study,Americanthinker.com,2024-11-25T05:00:00Z,https://www.americanthinker.com/blog/2024/11/kiss_of_death_liz_cheney_cost_kamala_harris_pennsylvania_study.html,"President Trump gets continuously bad press from the mainstream media. The Media Research Center reported that a record 85% of the coverage of him was negative, while his opponent Kamala Harris got 78% positive coverage. He wins elections anyway.

..."
Kamala Harris staffers in Philadelphia were alarmed over campaign’s poor outreach to black and Latino voters: report,New York Post,2024-12-09T22:44:17Z,https://nypost.com/2024/12/09/us-news/kamala-harris-staffers-in-philadelphia-were-alarmed-over-campaigns-poor-outreach-to-black-latino-voters/,New York Times laid out how many Kamala Harris campaign staffers believed the campaign severely neglected reaching out to Black and Latino voters in Philadelphia.
Time ‘Person of the Year’ Donald Trump gives savage three-word takedown of Kamala Harris’ failed presidential campaign,New York Post,2024-12-12T13:52:37Z,https://nypost.com/2024/12/12/us-news/time-person-of-the-year-prez-elect-donald-trump-reveals-kamala-harris-biggest-mistake-in-doomed-presidential-campaign/,"Donald Trump savaged Vice President Kamala Harris’ failed White House bid in his Time ""Person of the Year"" interview."
Kamala Harris Campaign Aides Suggest Campaign Was Just Doomed,HuffPost,2024-11-26T20:49:21Z,https://www.huffpost.com/entry/kamala-harris-campaign-polls_n_67462013e4b0fffc5a469baf,The Harris campaign’s internal polling apparently never had her ahead of Trump.
"DNC Official Reveals Obama, Pelosi ""Did Not Want"" Kamala Harris",Biztoc.com,2024-12-03T19:09:22Z,https://biztoc.com/x/6788433214ee9a95,"DNC Official Reveals Obama, Pelosi ""Did Not Want"" Kamala Harris
 
Authored by Julianna Frieman via Headline USA,
Lindy Li, a member of the Democratic National Committee’s finance committee, revealed Sunday that former President Barack Obama and former House S…"
